ortoo_tm__CountryCode__c,ortoo_tm__PostalCode__c,ortoo_tm__City__c,ortoo_tm__State__c,ortoo_tm__StateCode__c,ortoo_tm__Municipality__c,ortoo_tm__MunicipalityCode__c
USA,32117,Daytona Beach,Florida,FL,Volusia,127
USA,32118,Daytona Beach,Florida,FL,Volusia,127
USA,32119,Daytona Beach,Florida,FL,Volusia,127
USA,32120,Daytona Beach,Florida,FL,Volusia,127
USA,32121,Daytona Beach,Florida,FL,Volusia,127
USA,32122,Daytona Beach,Florida,FL,Volusia,127
USA,32123,Port Orange,Florida,FL,Volusia,127
USA,32124,Daytona Beach,Florida,FL,Volusia,127
USA,32125,Daytona Beach,Florida,FL,Volusia,127
USA,32126,Daytona Beach,Florida,FL,Volusia,127
USA,32127,Port Orange,Florida,FL,Volusia,127
USA,32128,Port Orange,Florida,FL,Volusia,127
USA,32129,Port Orange,Florida,FL,Volusia,127
USA,32130,De Leon Springs,Florida,FL,Volusia,127
USA,32131,East Palatka,Florida,FL,Putnam,107
USA,32132,Edgewater,Florida,FL,Volusia,127
USA,32133,Eastlake Weir,Florida,FL,Marion,83
USA,32134,Fort Mc Coy,Florida,FL,Marion,83
USA,32135,Palm Coast,Florida,FL,Flagler,35
USA,32136,Flagler Beach,Florida,FL,Flagler,35
USA,32137,Palm Coast,Florida,FL,Flagler,35
USA,32138,Grandin,Florida,FL,Putnam,107
USA,32139,Georgetown,Florida,FL,Putnam,107
USA,32140,Florahome,Florida,FL,Putnam,107
USA,32141,Edgewater,Florida,FL,Volusia,127
USA,32142,Palm Coast,Florida,FL,Flagler,35
USA,32143,Palm Coast,Florida,FL,Flagler,35
USA,32145,Hastings,Florida,FL,Saint Johns,109
USA,32147,Hollister,Florida,FL,Putnam,107
USA,32148,Interlachen,Florida,FL,Putnam,107
USA,32149,Interlachen,Florida,FL,Putnam,107
USA,32157,Lake Como,Florida,FL,Putnam,107
USA,32158,Lady Lake,Florida,FL,Lake,69
USA,32159,Lady Lake,Florida,FL,Lake,69
USA,32160,Lake Geneva,Florida,FL,Clay,19
USA,32162,The Villages,Florida,FL,Sumter,119
USA,32163,The Villages,Florida,FL,Sumter,119
USA,32164,Palm Coast,Florida,FL,Flagler,35
USA,32168,New Smyrna Beach,Florida,FL,Volusia,127
USA,32169,New Smyrna Beach,Florida,FL,Volusia,127
USA,32170,New Smyrna Beach,Florida,FL,Volusia,127
USA,32173,Ormond Beach,Florida,FL,Volusia,127
USA,32174,Ormond Beach,Florida,FL,Volusia,127
USA,32175,Ormond Beach,Florida,FL,Volusia,127
USA,32176,Ormond Beach,Florida,FL,Volusia,127
USA,32177,Palatka,Florida,FL,Putnam,107
USA,32178,Palatka,Florida,FL,Putnam,107
USA,32179,Ocklawaha,Florida,FL,Marion,83
USA,32180,Pierson,Florida,FL,Volusia,127
USA,32181,Pomona Park,Florida,FL,Putnam,107
USA,32182,Orange Springs,Florida,FL,Marion,83
USA,32183,Ocklawaha,Florida,FL,Marion,83
USA,32185,Putnam Hall,Florida,FL,Putnam,107
USA,32187,San Mateo,Florida,FL,Putnam,107
USA,32189,Satsuma,Florida,FL,Putnam,107
USA,32190,Seville,Florida,FL,Volusia,127
USA,32192,Sparr,Florida,FL,Marion,83
USA,32193,Welaka,Florida,FL,Putnam,107
USA,32195,Weirsdale,Florida,FL,Marion,83
USA,32198,Daytona Beach,Florida,FL,Volusia,127
USA,32201,Jacksonville,Florida,FL,Duval,31
USA,32202,Jacksonville,Florida,FL,Duval,31
USA,32203,Jacksonville,Florida,FL,Duval,31
USA,32204,Jacksonville,Florida,FL,Duval,31
USA,32205,Jacksonville,Florida,FL,Duval,31
USA,32206,Jacksonville,Florida,FL,Duval,31
USA,32207,Jacksonville,Florida,FL,Duval,31
USA,32208,Jacksonville,Florida,FL,Duval,31
USA,32209,Jacksonville,Florida,FL,Duval,31
USA,32210,Jacksonville,Florida,FL,Duval,31
USA,32211,Jacksonville,Florida,FL,Duval,31
USA,32212,Jacksonville,Florida,FL,Duval,31
USA,32214,Jacksonville,Florida,FL,Duval,31
USA,32216,Jacksonville,Florida,FL,Duval,31
USA,32217,Jacksonville,Florida,FL,Duval,31
USA,32218,Jacksonville,Florida,FL,Duval,31
USA,32219,Jacksonville,Florida,FL,Duval,31
USA,32220,Jacksonville,Florida,FL,Duval,31
USA,32221,Jacksonville,Florida,FL,Duval,31
USA,32222,Jacksonville,Florida,FL,Duval,31
USA,32223,Jacksonville,Florida,FL,Duval,31
USA,32224,Jacksonville,Florida,FL,Duval,31
USA,32225,Jacksonville,Florida,FL,Duval,31
USA,32226,Jacksonville,Florida,FL,Duval,31
USA,32227,Jacksonville,Florida,FL,Duval,31
USA,32228,Jacksonville,Florida,FL,Duval,31
USA,32229,Jacksonville,Florida,FL,Duval,31
USA,32231,Jacksonville,Florida,FL,Duval,31
USA,32232,Jacksonville,Florida,FL,Duval,31
USA,32233,Atlantic Beach,Florida,FL,Duval,31
USA,32234,Jacksonville,Florida,FL,Duval,31
USA,32235,Jacksonville,Florida,FL,Duval,31
USA,32236,Jacksonville,Florida,FL,Duval,31
USA,32237,Jacksonville,Florida,FL,Duval,31
USA,32238,Jacksonville,Florida,FL,Duval,31
USA,32239,Jacksonville,Florida,FL,Duval,31
USA,32240,Jacksonville Beach,Florida,FL,Duval,31
USA,32241,Jacksonville,Florida,FL,Duval,31
USA,32244,Jacksonville,Florida,FL,Duval,31
USA,32245,Jacksonville,Florida,FL,Duval,31
USA,32246,Jacksonville,Florida,FL,Duval,31
USA,32247,Jacksonville,Florida,FL,Duval,31
USA,32250,Jacksonville Beach,Florida,FL,Duval,31
USA,32254,Jacksonville,Florida,FL,Duval,31
USA,32255,Jacksonville,Florida,FL,Duval,31
USA,32256,Jacksonville,Florida,FL,Duval,31
USA,32257,Jacksonville,Florida,FL,Duval,31
USA,32258,Jacksonville,Florida,FL,Duval,31
USA,32259,Saint Johns,Florida,FL,Saint Johns,109
USA,32260,Jacksonville,Florida,FL,Saint Johns,109
USA,32266,Neptune Beach,Florida,FL,Duval,31
USA,32277,Jacksonville,Florida,FL,Duval,31
USA,32301,Tallahassee,Florida,FL,Leon,73
USA,32302,Tallahassee,Florida,FL,Leon,73
USA,32303,Tallahassee,Florida,FL,Leon,73
USA,32304,Tallahassee,Florida,FL,Leon,73
USA,32305,Tallahassee,Florida,FL,Leon,73
USA,32306,Tallahassee,Florida,FL,Leon,73
USA,32307,Tallahassee,Florida,FL,Leon,73
USA,32308,Tallahassee,Florida,FL,Leon,73
USA,32309,Tallahassee,Florida,FL,Leon,73
USA,32310,Tallahassee,Florida,FL,Leon,73
USA,32311,Tallahassee,Florida,FL,Leon,73
USA,32312,Tallahassee,Florida,FL,Leon,73
USA,32313,Tallahassee,Florida,FL,Leon,73
USA,32314,Tallahassee,Florida,FL,Leon,73
USA,32315,Tallahassee,Florida,FL,Leon,73
USA,32316,Tallahassee,Florida,FL,Leon,73
USA,32317,Tallahassee,Florida,FL,Leon,73
USA,32318,Tallahassee,Florida,FL,Franklin,37
USA,32320,Apalachicola,Florida,FL,Franklin,37
USA,32321,Bristol,Florida,FL,Liberty,77
USA,32322,Carrabelle,Florida,FL,Franklin,37
USA,32323,Lanark Village,Florida,FL,Franklin,37
USA,32324,Chattahoochee,Florida,FL,Gadsden,39
USA,32326,Crawfordville,Florida,FL,Wakulla,129
USA,32327,Crawfordville,Florida,FL,Wakulla,129
USA,32328,Eastpoint,Florida,FL,Franklin,37
USA,32329,Apalachicola,Florida,FL,Franklin,37
USA,32330,Greensboro,Florida,FL,Gadsden,39
USA,32331,Greenville,Florida,FL,Madison,79
USA,32332,Gretna,Florida,FL,Gadsden,39
USA,32333,Havana,Florida,FL,Gadsden,39
USA,32334,Hosford,Florida,FL,Liberty,77
USA,32335,Sumatra,Florida,FL,Liberty,77
USA,32336,Lamont,Florida,FL,Jefferson,65
USA,32337,Lloyd,Florida,FL,Jefferson,65
USA,32340,Madison,Florida,FL,Madison,79
USA,32341,Madison,Florida,FL,Madison,79
USA,32343,Midway,Florida,FL,Gadsden,39
USA,32344,Monticello,Florida,FL,Jefferson,65
USA,32345,Monticello,Florida,FL,Jefferson,65
USA,32346,Panacea,Florida,FL,Wakulla,129
USA,32347,Perry,Florida,FL,Taylor,123
USA,32348,Perry,Florida,FL,Taylor,123
USA,32350,Pinetta,Florida,FL,Madison,79
USA,32351,Quincy,Florida,FL,Gadsden,39
USA,32352,Quincy,Florida,FL,Gadsden,39
USA,32353,Quincy,Florida,FL,Gadsden,39
USA,32355,Saint Marks,Florida,FL,Wakulla,129
USA,32356,Salem,Florida,FL,Taylor,123
USA,32357,Shady Grove,Florida,FL,Taylor,123
USA,32358,Sopchoppy,Florida,FL,Wakulla,129
USA,32359,Steinhatchee,Florida,FL,Taylor,123
USA,32360,Telogia,Florida,FL,Liberty,77
USA,32361,Wacissa,Florida,FL,Jefferson,65
USA,32362,Woodville,Florida,FL,Leon,73
USA,32395,Tallahassee,Florida,FL,Leon,73
USA,32399,Tallahassee,Florida,FL,Leon,73
USA,32401,Panama City,Florida,FL,Bay,5
USA,32402,Panama City,Florida,FL,Bay,5
USA,32403,Panama City,Florida,FL,Bay,5
USA,32404,Panama City,Florida,FL,Bay,5
USA,32405,Panama City,Florida,FL,Bay,5
USA,32406,Panama City,Florida,FL,Bay,5
USA,32407,Panama City Beach,Florida,FL,Bay,5
USA,32408,Panama City,Florida,FL,Bay,5
USA,32409,Panama City,Florida,FL,Bay,5
USA,32410,Mexico Beach,Florida,FL,Bay,5
USA,32411,Panama City,Florida,FL,Bay,5
USA,32412,Panama City,Florida,FL,Bay,5
USA,32413,Panama City Beach,Florida,FL,Bay,5
USA,32417,Panama City,Florida,FL,Bay,5
USA,32420,Alford,Florida,FL,Jackson,63
USA,32421,Altha,Florida,FL,Calhoun,13
USA,32422,Argyle,Florida,FL,Walton,131
USA,32423,Bascom,Florida,FL,Jackson,63
USA,32424,Blountstown,Florida,FL,Calhoun,13
USA,32425,Bonifay,Florida,FL,Holmes,59
USA,32426,Campbellton,Florida,FL,Jackson,63
USA,32427,Caryville,Florida,FL,Washington,133
USA,32428,Chipley,Florida,FL,Washington,133
USA,32430,Clarksville,Florida,FL,Calhoun,13
USA,32431,Cottondale,Florida,FL,Jackson,63
USA,32432,Cypress,Florida,FL,Jackson,63
USA,32433,Defuniak Springs,Florida,FL,Walton,131
USA,32434,Mossy Head,Florida,FL,Walton,131
USA,32435,Defuniak Springs,Florida,FL,Walton,131
USA,32437,Ebro,Florida,FL,Washington,133
USA,32438,Fountain,Florida,FL,Bay,5
USA,32439,Freeport,Florida,FL,Walton,131
USA,32440,Graceville,Florida,FL,Jackson,63
USA,32442,Grand Ridge,Florida,FL,Jackson,63
USA,32443,Greenwood,Florida,FL,Jackson,63
USA,32444,Lynn Haven,Florida,FL,Bay,5
USA,32445,Malone,Florida,FL,Jackson,63
USA,32446,Marianna,Florida,FL,Jackson,63
USA,32447,Marianna,Florida,FL,Jackson,63
USA,32448,Marianna,Florida,FL,Jackson,63
USA,32449,Wewahitchka,Florida,FL,Calhoun,13
USA,32452,Noma,Florida,FL,Holmes,59
USA,32455,Ponce De Leon,Florida,FL,Holmes,59
USA,32456,Port Saint Joe,Florida,FL,Gulf,45
USA,32457,Port Saint Joe,Florida,FL,Gulf,45
USA,32459,Santa Rosa Beach,Florida,FL,Walton,131
USA,32460,Sneads,Florida,FL,Jackson,63
USA,32461,Rosemary Beach,Florida,FL,Walton,131
USA,32462,Vernon,Florida,FL,Washington,133
USA,32463,Wausau,Florida,FL,Washington,133
USA,32464,Westville,Florida,FL,Holmes,59
USA,32465,Wewahitchka,Florida,FL,Gulf,45
USA,32466,Youngstown,Florida,FL,Bay,5
USA,32501,Pensacola,Florida,FL,Escambia,33
USA,32502,Pensacola,Florida,FL,Escambia,33
USA,32503,Pensacola,Florida,FL,Escambia,33
USA,32504,Pensacola,Florida,FL,Escambia,33
USA,32505,Pensacola,Florida,FL,Escambia,33
USA,32506,Pensacola,Florida,FL,Escambia,33
USA,32507,Pensacola,Florida,FL,Escambia,33
USA,32508,Pensacola,Florida,FL,Escambia,33
USA,32509,Pensacola,Florida,FL,Escambia,33
USA,32511,Pensacola,Florida,FL,Escambia,33
USA,32512,Pensacola,Florida,FL,Escambia,33
USA,32513,Pensacola,Florida,FL,Escambia,33
USA,32514,Pensacola,Florida,FL,Escambia,33
USA,32516,Pensacola,Florida,FL,Escambia,33
USA,32520,Pensacola,Florida,FL,Escambia,33
USA,32521,Pensacola,Florida,FL,Escambia,33
USA,32522,Pensacola,Florida,FL,Escambia,33
USA,32523,Pensacola,Florida,FL,Escambia,33
USA,32524,Pensacola,Florida,FL,Escambia,33
USA,32526,Pensacola,Florida,FL,Escambia,33
USA,32530,Bagdad,Florida,FL,Santa Rosa,113
USA,32531,Baker,Florida,FL,Okaloosa,91
USA,32533,Cantonment,Florida,FL,Escambia,33
USA,32534,Pensacola,Florida,FL,Escambia,33
USA,32535,Century,Florida,FL,Escambia,33
USA,32536,Crestview,Florida,FL,Okaloosa,91
USA,32537,Milligan,Florida,FL,Okaloosa,91
USA,32538,Paxton,Florida,FL,Walton,131
USA,32539,Crestview,Florida,FL,Okaloosa,91
USA,32540,Destin,Florida,FL,Okaloosa,91
USA,32541,Destin,Florida,FL,Okaloosa,91
USA,32542,Eglin Afb,Florida,FL,Okaloosa,91
USA,32544,Hurlburt Field,Florida,FL,Okaloosa,91
USA,32547,Fort Walton Beach,Florida,FL,Okaloosa,91
USA,32548,Fort Walton Beach,Florida,FL,Okaloosa,91
USA,32549,Fort Walton Beach,Florida,FL,Okaloosa,91
USA,32550,Miramar Beach,Florida,FL,Walton,131
USA,32559,Pensacola,Florida,FL,Escambia,33
USA,32560,Gonzalez,Florida,FL,Escambia,33
USA,32561,Gulf Breeze,Florida,FL,Santa Rosa,113
USA,32562,Gulf Breeze,Florida,FL,Santa Rosa,113
USA,32563,Gulf Breeze,Florida,FL,Santa Rosa,113
USA,32564,Holt,Florida,FL,Okaloosa,91
USA,32565,Jay,Florida,FL,Santa Rosa,113
USA,32566,Navarre,Florida,FL,Santa Rosa,113
USA,32567,Laurel Hill,Florida,FL,Okaloosa,91
USA,32568,Mc David,Florida,FL,Escambia,33
USA,32569,Mary Esther,Florida,FL,Okaloosa,91
USA,32570,Milton,Florida,FL,Santa Rosa,113
USA,32571,Milton,Florida,FL,Santa Rosa,113
USA,32572,Milton,Florida,FL,Santa Rosa,113
USA,32577,Molino,Florida,FL,Escambia,33
USA,32578,Niceville,Florida,FL,Okaloosa,91
USA,32579,Shalimar,Florida,FL,Okaloosa,91
USA,32580,Valparaiso,Florida,FL,Okaloosa,91
USA,32583,Milton,Florida,FL,Santa Rosa,113
USA,32588,Niceville,Florida,FL,Okaloosa,91
USA,32591,Pensacola,Florida,FL,Escambia,33
USA,32601,Gainesville,Florida,FL,Alachua,1
USA,32602,Gainesville,Florida,FL,Alachua,1
USA,32603,Gainesville,Florida,FL,Alachua,1
USA,32604,Gainesville,Florida,FL,Alachua,1
USA,32605,Gainesville,Florida,FL,Alachua,1
USA,32606,Gainesville,Florida,FL,Alachua,1
USA,32607,Gainesville,Florida,FL,Alachua,1
USA,32608,Gainesville,Florida,FL,Alachua,1
USA,32609,Gainesville,Florida,FL,Alachua,1
USA,32610,Gainesville,Florida,FL,Alachua,1
USA,32611,Gainesville,Florida,FL,Alachua,1
USA,32612,Gainesville,Florida,FL,Alachua,1
USA,32614,Gainesville,Florida,FL,Alachua,1
USA,32615,Alachua,Florida,FL,Alachua,1
USA,32616,Alachua,Florida,FL,Alachua,1
USA,32617,Anthony,Florida,FL,Marion,83
USA,32618,Archer,Florida,FL,Alachua,1
USA,32619,Bell,Florida,FL,Gilchrist,41
USA,32621,Bronson,Florida,FL,Levy,75
USA,32622,Brooker,Florida,FL,Bradford,7
USA,32625,Cedar Key,Florida,FL,Levy,75
USA,32626,Chiefland,Florida,FL,Levy,75
USA,32627,Gainesville,Florida,FL,Alachua,1
USA,32628,Cross City,Florida,FL,Dixie,29
USA,32631,Earleton,Florida,FL,Alachua,1
USA,32633,Evinston,Florida,FL,Alachua,1
USA,32634,Fairfield,Florida,FL,Marion,83
USA,32635,Gainesville,Florida,FL,Alachua,1
USA,32639,Gulf Hammock,Florida,FL,Levy,75
USA,32640,Hawthorne,Florida,FL,Alachua,1
USA,32641,Gainesville,Florida,FL,Alachua,1
USA,32643,High Springs,Florida,FL,Alachua,1
USA,32644,Chiefland,Florida,FL,Levy,75
USA,32648,Horseshoe Beach,Florida,FL,Dixie,29
USA,32653,Gainesville,Florida,FL,Alachua,1
USA,32654,Island Grove,Florida,FL,Alachua,1
USA,32655,High Springs,Florida,FL,Alachua,1
USA,32656,Keystone Heights,Florida,FL,Clay,19
USA,32658,La Crosse,Florida,FL,Alachua,1
USA,32662,Lochloosa,Florida,FL,Alachua,1
USA,32663,Lowell,Florida,FL,Marion,83
USA,32664,Mc Intosh,Florida,FL,Marion,83
USA,32666,Melrose,Florida,FL,Putnam,107
USA,32667,Micanopy,Florida,FL,Alachua,1
USA,32668,Morriston,Florida,FL,Levy,75
USA,32669,Newberry,Florida,FL,Alachua,1
USA,32680,Old Town,Florida,FL,Dixie,29
USA,32681,Orange Lake,Florida,FL,Marion,83
USA,32683,Otter Creek,Florida,FL,Levy,75
USA,32686,Reddick,Florida,FL,Marion,83
USA,32692,Suwannee,Florida,FL,Dixie,29
USA,32693,Trenton,Florida,FL,Gilchrist,41
USA,32694,Waldo,Florida,FL,Alachua,1
USA,32696,Williston,Florida,FL,Levy,75
USA,32697,Worthington Springs,Florida,FL,Union,125
USA,32701,Altamonte Springs,Florida,FL,Seminole,117
USA,32702,Altoona,Florida,FL,Lake,69
USA,32703,Apopka,Florida,FL,Orange,95
USA,32704,Apopka,Florida,FL,Orange,95
USA,32706,Cassadaga,Florida,FL,Volusia,127
USA,32707,Casselberry,Florida,FL,Seminole,117
USA,32708,Winter Springs,Florida,FL,Seminole,117
USA,32709,Christmas,Florida,FL,Orange,95
USA,32710,Clarcona,Florida,FL,Orange,95
USA,32712,Apopka,Florida,FL,Orange,95
USA,32713,Debary,Florida,FL,Volusia,127
USA,32714,Altamonte Springs,Florida,FL,Seminole,117
USA,32715,Altamonte Springs,Florida,FL,Seminole,117
USA,32716,Altamonte Springs,Florida,FL,Seminole,117
USA,32718,Casselberry,Florida,FL,Seminole,117
USA,32719,Winter Springs,Florida,FL,Seminole,117
USA,32720,Deland,Florida,FL,Volusia,127
USA,32721,Deland,Florida,FL,Volusia,127
USA,32722,Glenwood,Florida,FL,Volusia,127
USA,32723,Deland,Florida,FL,Volusia,127
USA,32724,Deland,Florida,FL,Volusia,127
USA,32725,Deltona,Florida,FL,Volusia,127
USA,32726,Eustis,Florida,FL,Lake,69
USA,32727,Eustis,Florida,FL,Lake,69
USA,32728,Deltona,Florida,FL,Volusia,127
USA,32730,Casselberry,Florida,FL,Seminole,117
USA,32732,Geneva,Florida,FL,Seminole,117
USA,32733,Goldenrod,Florida,FL,Seminole,117
USA,32735,Grand Island,Florida,FL,Lake,69
USA,32736,Eustis,Florida,FL,Lake,69
USA,32738,Deltona,Florida,FL,Volusia,127
USA,32739,Deltona,Florida,FL,Volusia,127
USA,32744,Lake Helen,Florida,FL,Volusia,127
USA,32745,Mid Florida,Florida,FL,Volusia,127
USA,32746,Lake Mary,Florida,FL,Seminole,117
USA,32747,Lake Monroe,Florida,FL,Seminole,117
USA,32750,Longwood,Florida,FL,Seminole,117
USA,32751,Maitland,Florida,FL,Orange,95
USA,32752,Longwood,Florida,FL,Seminole,117
USA,32753,Debary,Florida,FL,Jefferson,65
USA,32754,Mims,Florida,FL,Brevard,9
USA,32756,Mount Dora,Florida,FL,Lake,69
USA,32757,Mount Dora,Florida,FL,Lake,69
USA,32759,Oak Hill,Florida,FL,Volusia,127
USA,32762,Oviedo,Florida,FL,Seminole,117
USA,32763,Orange City,Florida,FL,Volusia,127
USA,32764,Osteen,Florida,FL,Volusia,127
USA,32765,Oviedo,Florida,FL,Seminole,117
USA,32766,Oviedo,Florida,FL,Seminole,117
USA,32767,Paisley,Florida,FL,Lake,69
USA,32768,Plymouth,Florida,FL,Orange,95
USA,32771,Sanford,Florida,FL,Seminole,117
USA,32772,Sanford,Florida,FL,Seminole,117
USA,32773,Sanford,Florida,FL,Seminole,117
USA,32774,Orange City,Florida,FL,Volusia,127
USA,32775,Scottsmoor,Florida,FL,Brevard,9
USA,32776,Sorrento,Florida,FL,Lake,69
USA,32777,Tangerine,Florida,FL,Orange,95
USA,32778,Tavares,Florida,FL,Lake,69
USA,32779,Longwood,Florida,FL,Seminole,117
USA,32780,Titusville,Florida,FL,Brevard,9
USA,32781,Titusville,Florida,FL,Brevard,9
USA,32783,Titusville,Florida,FL,Brevard,9
USA,32784,Umatilla,Florida,FL,Lake,69
USA,32789,Winter Park,Florida,FL,Orange,95
USA,32790,Winter Park,Florida,FL,Orange,95
USA,32791,Longwood,Florida,FL,Seminole,117
USA,32792,Winter Park,Florida,FL,Orange,95
USA,32793,Winter Park,Florida,FL,Orange,95
USA,32794,Maitland,Florida,FL,Orange,95
USA,32795,Lake Mary,Florida,FL,Seminole,117
USA,32796,Titusville,Florida,FL,Brevard,9
USA,32798,Zellwood,Florida,FL,Orange,95
USA,32799,Mid Florida,Florida,FL,Seminole,117
USA,32801,Orlando,Florida,FL,Orange,95
USA,32802,Orlando,Florida,FL,Orange,95
USA,32803,Orlando,Florida,FL,Orange,95
USA,32804,Orlando,Florida,FL,Orange,95
USA,32805,Orlando,Florida,FL,Orange,95
USA,32806,Orlando,Florida,FL,Orange,95
USA,32807,Orlando,Florida,FL,Orange,95
USA,32808,Orlando,Florida,FL,Orange,95
USA,32809,Orlando,Florida,FL,Orange,95
USA,32810,Orlando,Florida,FL,Orange,95
USA,32811,Orlando,Florida,FL,Orange,95
USA,32812,Orlando,Florida,FL,Orange,95
USA,32814,Orlando,Florida,FL,Orange,95
USA,32815,Orlando,Florida,FL,Brevard,9
USA,32816,Orlando,Florida,FL,Orange,95
USA,32817,Orlando,Florida,FL,Orange,95
USA,32818,Orlando,Florida,FL,Orange,95
USA,32819,Orlando,Florida,FL,Orange,95
USA,32820,Orlando,Florida,FL,Orange,95
USA,32821,Orlando,Florida,FL,Orange,95
USA,32822,Orlando,Florida,FL,Orange,95
USA,32824,Orlando,Florida,FL,Orange,95
USA,32825,Orlando,Florida,FL,Orange,95
USA,32826,Orlando,Florida,FL,Orange,95
USA,32827,Orlando,Florida,FL,Orange,95
USA,32828,Orlando,Florida,FL,Orange,95
USA,32829,Orlando,Florida,FL,Orange,95
USA,32830,Orlando,Florida,FL,Orange,95
USA,32831,Orlando,Florida,FL,Orange,95
USA,32832,Orlando,Florida,FL,Orange,95
USA,32833,Orlando,Florida,FL,Orange,95
USA,32834,Orlando,Florida,FL,Orange,95
USA,32835,Orlando,Florida,FL,Orange,95
USA,32836,Orlando,Florida,FL,Orange,95
USA,32837,Orlando,Florida,FL,Orange,95
USA,32839,Orlando,Florida,FL,Orange,95
USA,32853,Orlando,Florida,FL,Orange,95
USA,32854,Orlando,Florida,FL,Orange,95
USA,32855,Orlando,Florida,FL,Orange,95
USA,32856,Orlando,Florida,FL,Orange,95
USA,32857,Orlando,Florida,FL,Orange,95
USA,32858,Orlando,Florida,FL,Orange,95
USA,32859,Orlando,Florida,FL,Orange,95
USA,32860,Orlando,Florida,FL,Orange,95
USA,32861,Orlando,Florida,FL,Orange,95
USA,32862,Orlando,Florida,FL,Orange,95
USA,32867,Orlando,Florida,FL,Orange,95
USA,32868,Orlando,Florida,FL,Orange,95
USA,32869,Orlando,Florida,FL,Orange,95
USA,32872,Orlando,Florida,FL,Orange,95
USA,32877,Orlando,Florida,FL,Orange,95
USA,32878,Orlando,Florida,FL,Orange,95
USA,32885,Orlando,Florida,FL,Orange,95
USA,32886,Orlando,Florida,FL,Orange,95
USA,32887,Orlando,Florida,FL,Orange,95
USA,32891,Orlando,Florida,FL,Orange,95
USA,32896,Orlando,Florida,FL,Orange,95
USA,32897,Orlando,Florida,FL,Orange,95
USA,32899,Orlando,Florida,FL,Brevard,9
USA,32901,Melbourne,Florida,FL,Brevard,9
USA,32902,Melbourne,Florida,FL,Brevard,9
USA,32903,Indialantic,Florida,FL,Brevard,9
USA,32904,Melbourne,Florida,FL,Brevard,9
USA,32905,Palm Bay,Florida,FL,Brevard,9
USA,32906,Palm Bay,Florida,FL,Brevard,9
USA,32907,Palm Bay,Florida,FL,Brevard,9
USA,32908,Palm Bay,Florida,FL,Brevard,9
USA,32909,Palm Bay,Florida,FL,Brevard,9
USA,32910,Palm Bay,Florida,FL,Brevard,9
USA,32911,Palm Bay,Florida,FL,Brevard,9
USA,32912,Melbourne,Florida,FL,Brevard,9
USA,32919,Melbourne,Florida,FL,Brevard,9
USA,32920,Cape Canaveral,Florida,FL,Brevard,9
USA,32922,Cocoa,Florida,FL,Brevard,9
USA,32923,Cocoa,Florida,FL,Brevard,9
USA,32924,Cocoa,Florida,FL,Brevard,9
USA,32925,Patrick Afb,Florida,FL,Brevard,9
USA,32926,Cocoa,Florida,FL,Brevard,9
USA,32927,Cocoa,Florida,FL,Brevard,9
USA,32931,Cocoa Beach,Florida,FL,Brevard,9
USA,32932,Cocoa Beach,Florida,FL,Brevard,9
USA,32934,Melbourne,Florida,FL,Brevard,9
USA,32935,Melbourne,Florida,FL,Brevard,9
USA,32936,Melbourne,Florida,FL,Brevard,9
USA,32937,Satellite Beach,Florida,FL,Brevard,9
USA,32940,Melbourne,Florida,FL,Brevard,9
USA,32941,Melbourne,Florida,FL,Brevard,9
USA,32948,Fellsmere,Florida,FL,Indian River,61
USA,32949,Grant,Florida,FL,Brevard,9
USA,32950,Malabar,Florida,FL,Brevard,9
USA,32951,Melbourne Beach,Florida,FL,Brevard,9
USA,32952,Merritt Island,Florida,FL,Brevard,9
USA,32953,Merritt Island,Florida,FL,Brevard,9
USA,32954,Merritt Island,Florida,FL,Brevard,9
USA,32955,Rockledge,Florida,FL,Brevard,9
USA,32956,Rockledge,Florida,FL,Brevard,9
USA,32957,Roseland,Florida,FL,Indian River,61
USA,32958,Sebastian,Florida,FL,Indian River,61
USA,32959,Sharpes,Florida,FL,Brevard,9
USA,32960,Vero Beach,Florida,FL,Indian River,61
USA,32961,Vero Beach,Florida,FL,Indian River,61
USA,32962,Vero Beach,Florida,FL,Indian River,61
USA,32963,Vero Beach,Florida,FL,Indian River,61
USA,32964,Vero Beach,Florida,FL,Indian River,61
USA,32965,Vero Beach,Florida,FL,Indian River,61
USA,32966,Vero Beach,Florida,FL,Indian River,61
USA,32967,Vero Beach,Florida,FL,Indian River,61
USA,32968,Vero Beach,Florida,FL,Indian River,61
USA,32969,Vero Beach,Florida,FL,Indian River,61
USA,32970,Wabasso,Florida,FL,Indian River,61
USA,32971,Winter Beach,Florida,FL,Indian River,61
USA,32976,Sebastian,Florida,FL,Brevard,9
USA,32978,Sebastian,Florida,FL,Indian River,61
USA,33001,Long Key,Florida,FL,Monroe,87
USA,33002,Hialeah,Florida,FL,Miami-Dade,86
USA,33004,Dania,Florida,FL,Broward,11
USA,33008,Hallandale,Florida,FL,Broward,11
USA,33009,Hallandale,Florida,FL,Broward,11
USA,33010,Hialeah,Florida,FL,Miami-Dade,86
USA,33011,Hialeah,Florida,FL,Miami-Dade,86
